/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/ADU/Magnolia Ave Ontario ADU Title 24.bld	1890982	1734474088
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/ADU/New ADU - AnalysisResults-BEES.xml	516247	1734473488
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/SFD/plot.log	183	1734474774
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/SFD/Title 24 24x36.dwg	518480	1734474797
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/SFD/Magnolia Ave Ontario SFD Title 24.pdf	1173183	1734474245
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/SFD/XR Border Magnolia Ave SFD.dwg	117039	1734474344
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/SFD/24x36 Sheet 2.pdf	11380569	1734474774
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/SFD/24x36 Sheet 1.pdf	7360881	1734474741
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/SFD/New 2-Story SFD - AnalysisResults-BEES.xml	589968	1734474185
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/SFD/Title 24 24x36.bak	522892	1734474690
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/SFD/XR Border Magnolia Ave SFD.bak	116491	1731351179
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/SFD/Magnolia Ave Ontario SFD Title 24.bld	1938474	1734474803
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Title 24/SFD/Magnolia Ave - CF1R SFD.pdf	775101	1734474219
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Grading/PGRPL01_Index_Plan.pdf	1608006	1738113030
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Grading/PGRPL03_Sections and Details.pdf	462836	1738113030
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Grading/RE_ Magnolia Ave Grading Plan.zip	3725189	1738084246
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Grading/PGRPL04_Erosion Control.pdf	859983	1738113030
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/Grading/PGRPL02_Grading Plan.pdf	793828	1738113030
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/PDF/Set of Plans Magnolia Ave Ontario Residence.pdf	15297979	1732062549
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/PDF/A-6 ROOF PLAN.pdf	1785783	1732061902
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/PDF/BLM Front Office_20240814_160558.pdf	923582	1723769169
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/PDF/Set of Plans Magnolia Ave ADU.pdf	4512962	1732558407
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/PDF/IMG_8146.jpeg	2502307	1769110756
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/PDF/Magnolia proposed change V2.xlsx	3784178	1765830662
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/PDF/A-1 SITE PLAN Magnolia Ave Ontario Residence R1.pdf	506519	1742335559
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/PDF/2nd Submittal/response planning.pdf	273521	1742349214
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/PDF/1st Submittal/Magnolia Ave Ontario SFD Title 24.pdf	1173183	1734474245
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/PDF/1st Submittal/Magnolia Ave ADU.pdf	3934088	1734394093
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/PDF/1st Submittal/Set of Plans Magnolia Ave Ontario Residence & ADU.pdf	29624457	1734488075
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/PDF/1st Submittal/Magnolia Ave Ontario Residence.pdf	44841110	1734394363
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/PDF/1st Submittal/Magnolia-Ontario structural plan 1st sub.pdf	2553784	1734381382
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/PDF/1st Submittal/Magnolia Ave Ontario ADU Title 24.pdf	1095374	1734473544
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/PDF/1st Submittal/Revised 1st Submittal/Magnolia Ave Ontario SFD Title 24.pdf	1173183	1734474245
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/PDF/1st Submittal/Revised 1st Submittal/1st Submittal - Magnolia Ave Ontario - Structural Calcs.pdf	2553784	1734381382
/Users/alexislovesarchitecture/Library/CloudStorage/OneDrive-Personal/Projects/2024/016 Magnolia Ave Ontario/PDF/1st Submittal/Revised 1st Submittal/A-1 SITE PLAN R1.pdf	490317	1738377050
